"count" "firstDocument" "lastDocument" "nextUrl" "resultItemList.detailUrl" "resultItemList.jobTitle" "resultItemList.company" "resultItemList.location" "resultItemList.date"
"11" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cxjudgpa/507758?src=19" "Sr. IT Security Specialist" "The Judge Group" "Lyndhusrt, NJ" "2016-10-18"
"12" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/tuscany/729545?src=19" "Information Technology Internal Audit Supervisor" "Tuscany Enterprises" "Livonia, MI" "2016-10-17"
"13" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10211794/oPs51fw7?src=19" "Sr. Pre-Sales Systems Engineer" "Cleversafe" "Dallas, TX" "2016-10-18"
"14" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10109060/18136?src=19" "Application Engineer" "Quicken Loans Inc." "Detroit, MI" "2016-10-18"
"15" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/fastoh/34429?src=19" "Communications Specialist" "Fast Switch, Ltd." "Cambridge, MA" "2016-09-29"
"16" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10110945/5003?src=19" "Cyber Operations Engineer" "Noblis" "United States" "2016-10-18"
"17" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/90833617/712535?src=19" "Project Manager" "Louisiana Economic Development" "Covington, LA" "2016-09-29"
"18" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/xorca001/730314?src=19" "Level 1 phone/chat support" "Xoriant Corporation" "Saint Louis, MO" "2016-10-18"
"19" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/amazon20/424703?src=19" "Senior Technical Program Manager - Japanese Language" "Amazon" "Austin, TX" "2016-10-16"
"20" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/amazon20/439376?src=19" "Principal Operations Program Manager" "Amazon" "Sunnyvale, CA" "2016-10-16"
"21" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10135926/4575?src=19" "Software Engineer" "Crestron Electronics Inc" "Plano, TX" "2016-10-18"
"22" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10106525/24146312000005572?src=19" "OCM Mergers & Acquisitions (M&A) Manager" "Deloitte" "Sacramento, CA" "2016-10-18"
"23" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/amazon2/379484?src=19" "Software Development Manager - Amazon Video" "Amazon" "Seattle, WA" "2016-10-18"
"24" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10123234/1553?src=19" "Helpdesk Support" "Evolution Services, Inc." "Rockford, IL" "2016-10-17"
"25" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/techa001d/MAR-9?src=19" "Human Resources Generalist  (mar-9)" "@tech Consulting Group" "SUNNYVALE, CA" "2016-10-14"
"26" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cxvolt/J3H5V761Q9Q7KDM8TD8?src=19" "Business/Systems Analyst" "Volt" "Jersey City, NJ" "2016-10-18"
"27" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/SYNERGIS/DW-13121?src=19" "Sr. Cisco Unified Communications Engineer" "Synergis" "Bessemer, AL" "2016-10-12"
"28" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/aurne001/16-580885?src=19" "ETL DEVELOPER" "Aureus Group" "Omaha, IA" "2016-10-06"
"29" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/swapps/734652?src=19" "Software Engineer" "AgreeYa Solutions" "Rancho cordova, CA" "2016-10-17"
"30" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10115339/D9A83101DCCDBBAF2E9ECDA5113680EE?src=19" "Technology Internship Program: Spring -17" "Capital Insurance Group" "Monterey, CA" "2016-10-18"
"31" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cxjudgpa/508620?src=19" "Senior QA Engineer" "The Judge Group" "Santa Clara, CA" "2016-10-18"
"32" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/amazecho/442205?src=19" "Business Intelligence Engineer" "Amazon" "Cambridge, MA" "2016-10-18"
"33" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10207105/DW123?src=19" "DATAWAREHOUSE FUNCTIONAL TESTER" "Mindtree Limited" "Phoenix, AZ" "2016-10-18"
"34" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/rhalfint/02100-9500207681?src=19" "Java Engineer" "Robert Half Technology" "Boston, MA" "2016-10-18"
"35" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cybercod/CMM-130208492?src=19" "Sr Network Engineer / URGENT" "CyberCoders" "Austin, TX" "2016-10-18"
"36" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10319575/1834?src=19" "Sr. QA Engineer" "Cengage Learning" "Boston, MA" "2016-10-18"
"37" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/amazon20/419771?src=19" "Software Development Engineer" "Amazon" "Tempe, AZ" "2016-10-16"
"38" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cxbcsi/Job28151?src=19" "IT Communications" "Calance US" "Torrance, CA" "2016-10-18"
"39" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10124549/NJ-TSA-CO?src=19" "Technical Support Analyst" "Atlantic Partners" "Greenwood Village, CO" "2016-10-17"
"40" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cybercod/KSK-1205544160?src=19" "Software Engineer with TS - Driver Development, Embedded Systems" "CyberCoders" "Spartanburg, SC" "2016-10-18"
"41" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/amazon20/322724?src=19" "Software Developer at Amazon (AWS) in Cambridge, MA - bostonjobs@amazon.com" "Amazon" "Cambridge, MA" "2016-10-16"
"42" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/amazon20/452463?src=19" "Software Developer - Amazon Web Services - 100% New Development - Seattle, WA" "Amazon" "Seattle, WA" "2016-10-16"
"43" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10123990/526846?src=19" "Senior Java Developer" "Initech Global" "Grand Rapids, MI" "2016-10-10"
"44" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/ngitbot/16011847?src=19" "Information Systems Tech Analyst 2" "NORTHROP GRUMMAN" "Tucson, AZ" "2016-10-17"
"45" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/coxga/1611134?src=19" "Quality Assurance Engineer II" "Cox Automotive" "Carmel, IN" "2016-09-28"
"46" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10226510/1720?src=19" "Software Development Engineer in Test" "Dimensional Thinking" "Atlanta, GA" "2016-10-04"
"47" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10108900/704001?src=19" "Application Support Manager  - Reference Data Technology" "Evantage LLC" "Jersey city, NJ" "2016-10-18"
"48" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/90833617/688716?src=19" "Systems Administrator" "Louisiana Economic Development" "Bossier City, LA" "2016-10-10"
"49" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10177636/529547?src=19" "Network Specialist (Senior)" "Technical and Management Resources, Inc." "Aberdeen, MD" "2016-10-12"
"50" 2605 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Communication+Skills&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10117401/4730939?src=19" "Senior/Principal Consultant" "Akana, Inc." "Los Angeles, CA" "2016-10-11"
"count" "firstDocument" "lastDocument" "nextUrl" "resultItemList.detailUrl" "resultItemList.jobTitle" "resultItemList.company" "resultItemList.location" "resultItemList.date"
"1" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/RTX1b6efa/4726008?src=19" "java developer j2ee developer" "TrafficCast International, Inc." "Middleton, WI" "2016-10-09"
"2" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10507176/597346?src=19" "Sr. Data Analyst" "Symbiotic Consulting Group" "Jacksonville, FL" "2016-10-18"
"3" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/Mitchell/733727?src=19" "Sr. JavaScript Engineer" "HIRECLOUT" "San Francisco, CA" "2016-10-12"
"4" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10377253/721992?src=19" "Business Architect" "enableIT LLC" "McLean, VA" "2016-10-18"
"5" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10122321/110-615?src=19" "Senior IT Business Analyst" "American College of Cardiology" "Washington, DC" "2016-10-08"
"6" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/90788460/AVI0909?src=19" "Big Data Architect (Fulltime)" "Last Word Consulting" "Bentonville, AR" "2016-10-17"
"7" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/tricomcg/8-16-sba?src=19" "Business Analyst with data and process/workflow skills" "The Tri-Com Consulting Group" "Hartford, CT" "2016-10-18"
"8" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/apexsan/693437?src=19" "Systems Process Technical Writer" "Apex Systems, Inc" "Charlottesville, VA" "2016-10-04"
"9" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/90750146/SAP_ABAP?src=19" "SAP ABAP PI/XI Developer  @  Atlanta, G" "Inteletech Global Inc" "Atlanta, GA" "2016-10-18"
"10" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/goaca001/GO2473?src=19" "Data Analyst - Healthcare" "Goahead Solutions" "Boston, MA" "2016-10-18"
"11" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/90727622/713436?src=19" "Senior Hadoop Architect - Contract to Hire position" "Formal Business Solutions, LLC" "Jersey City, NJ" "2016-09-27"
"12" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/RTX16cf88/4726710?src=19" "Research Business Analyst 1" "University of Minnesota" "Minneapolis, MN" "2016-10-06"
"13" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/dlcon/BH7271?src=19" "Business Analyst" "Granite Solutions Groupe" "san francisco, CA" "2016-10-17"
"14" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10119475/20064?src=19" "20064, EAI-EDI, SR Associate" "Hyundai AutoEver America" "Montgomery, AL" "2016-09-19"
"15" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/90939747/721490?src=19" "Data Analyst" "Matlen Silver" "New York, NY" "2016-10-17"
"16" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10110870/740381?src=19" "BIG DATA ADMNISTRATOR" "Johnson Technology Systems Inc (JTSI)" "Radford, VA" "2016-10-18"
"17" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/sitech/509?src=19" "Hadoop Architect" "Saama Technologies, Inc." "Campbell, CA" "2016-10-15"
"18" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/softwinc/Softworld_2216-497?src=19" "Java Developer" "Softworld Inc" "Washington, DC" "2016-10-18"
"19" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10108686/740162?src=19" "HMI Business/Functional Analyst" "Aria Consulting Services LLC" "Detroit, MI" "2016-10-18"
"20" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10120317/733912?src=19" "Need; Business System Analyst - Pala alto  ,CA Or Austin, TX - 12 Mon" "Sovereign Technologies" "palo alto, CA" "2016-10-12"
"21" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/90796034/459208?src=19" "Mobile Developer" "Creative Radicals" "McLean, VA" "2016-10-07"
"22" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/capricor/SCdatamarGA?src=19" "Business Intelligence  Data Analyst" "Capricorn Systems, Inc." "Atlanta, GA" "2016-10-18"
"23" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/tistx/730841?src=19" "Senior Product Analyst" "Transamerican Information Systems" "Sunnyvale, CA" "2016-10-14"
"24" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cybercod/SA1-1151847104?src=19" "Financial Tech Startup - JAVA, Spring IOC, RESTful APIs" "CyberCoders" "Marina Del Rey, CA" "2016-10-18"
"25" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10439825b/3238?src=19" "Sr. Big Data Engineer" "Adroit Resources" "San Francisco, CA" "2016-10-07"
"26" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/RTL138962/733244?src=19" "EDI Developer/Architect-Direct Hire" "REMEDI Electronic Commerce Group" "Charlotte, NC" "2016-10-12"
"27" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/tricomcg/ELT_BA_8-29?src=19" "Technical Systems Analyst/Architect" "The Tri-Com Consulting Group" "Hartford, CT" "2016-10-10"
"28" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10111438/SJ-8936?src=19" "Android Developer" "Tandem Recruiting Group" "San Jose, CA" "2016-10-14"
"29" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/90838938a/740650?src=19" "QA Tester with Big Data" "TechMatrix" "Boston, MA" "2016-10-18"
"30" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/NAVVA001/160004DV?src=19" "SCCM Desktop Architect" "Navy Exchange Service Command" "Virginia Beach, VA" "2016-10-18"
"31" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10205780/736860?src=19" "SQL Developer with Financial Domian Exp & ETL & Data Mapping Exp" "Software Technology, Inc." "White Plains, NY" "2016-10-18"
"32" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10531903/365079?src=19" "Sr. Project Manager" "Hire CIO, Inc" "Columbus, OH" "2016-10-03"
"33" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10109419/1584133?src=19" "Information Systems Security Engineer (TS/SCI CI Polygraph Clearance Required)" "Hewlett Packard Enterprise Company" "Herndon, VA" "2016-10-18"
"34" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cybercod/CW1-13231496?src=19" "iOS Engineer - SWIFT - Up to $175k!!" "CyberCoders" "New York, NY" "2016-10-18"
"35" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10217677/741212?src=19" "Sr. SQL Developer" "HiTalents" "Houston, TX" "2016-10-18"
"36" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10294321/BHJOB2052_12394?src=19" "SQL Server Data Engineer & Analyst - BHJOB2052_12394" "Visionaire Partners" "ATLANTA, GA" "2016-10-13"
"37" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10411514/KCcom?src=19" "Communications Designer" "Kavaliro" "Washington, DC" "2016-09-21"
"38" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10114460/16834?src=19" "Network Test Specialist" "AC Coy Company" "Wexford, PA" "2016-10-17"
"39" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/RTX1b96d1/4738807?src=19" "Sr. Data Integration Developer, MIO Partners" "MIO Partners, INC" "New York, NY" "2016-10-17"
"40" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10338932/EKT2104-90?src=19" "SAS Analyst experience in (Base/Macros)" "ekSource Technologies, Inc." "Des Moines, Ia, IA" "2016-10-18"
"41" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cybercod/AB2-131608534?src=19" "Sr. Full Stack Developer - 100K+/Java background" "CyberCoders" "Denver, CO" "2016-10-18"
"42" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cybercod/SS2-131872524?src=19" "IS Systems Developer" "CyberCoders" "Pittsburgh, PA" "2016-10-18"
"43" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10166012/092559?src=19" "Hadoop Developer" "Stratedge, Inc" "San Ramon, CA" "2016-09-30"
"44" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10114205/3155?src=19" "Business Analyst" "Beacon Technologies" "Madison, WI" "2016-10-14"
"45" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10232735/737154?src=19" "SOA Service Analyst, SOA Analyst - web services, source to mapping, etl" "IBMG Solutions Inc." "auburn hills, MI" "2016-10-14"
"46" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10121957/2801?src=19" "Research Cyber Security Software Technologist III" "LGS Innovations LLC" "Lisle, IL" "2016-10-04"
"47" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/cxmnpwr2/USA_319853-13?src=19" "Business Process Specialist" "Manpower" "Jackson, MI" "2016-10-18"
"48" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10429250/RS00195?src=19" "IT Field Services Supervisor" "Resources IT" "Torrance, CA" "2016-10-11"
"49" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10170218/703288?src=19" "Associate Technical Account Manager" "Yardi Systems" "Eagle, ID" "2016-09-19"
"50" 262 1 50 "/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Career+Mapping&city=&text=&ip=&diceid=&page=2" "http://www.dice.com/job/result/10230516/UiDesHtmlSanJos?src=19" "Front End UI Developer" "MatchPoint Solutions" "San Ramon, CA" "2016-10-18"
"count" "firstDocument" "lastDocument" "resultItemList.detailUrl" "resultItemList.jobTitle" "resultItemList.company" "resultItemList.location" "resultItemList.date"
"1" 9 1 9 "http://www.dice.com/job/result/90938782/737473?src=19" "VP of Sales" "Wickr Inc." "San Francisco, CA" "2016-10-14"
"2" 9 1 9 "http://www.dice.com/job/result/10505979/741553?src=19" "Project Manager I" "Nespon" "Atlanta, GA" "2016-10-18"
"3" 9 1 9 "http://www.dice.com/job/result/cybercod/SN2-131626833?src=19" "Product Designer to join GREAT start-up!" "CyberCoders" "Westlake Village, CA" "2016-10-18"
"4" 9 1 9 "http://www.dice.com/job/result/mitchmar/101416pc?src=19" "Sr. PeopleSoft Developer" "Mitchell Martin, Inc." "Atlanta, GA" "2016-10-14"
"5" 9 1 9 "http://www.dice.com/job/result/RTX1b8efc/4729858?src=19" "Senior Network Architect" "QuarterLine Consulting Services, LLC" "Herndon, VA" "2016-10-10"
"6" 9 1 9 "http://www.dice.com/job/result/10457621/Niki-a12?src=19" "Verification Engineer" "ScrumLink, Inc." "Boxborough, MA" "2016-10-17"
"7" 9 1 9 "http://www.dice.com/job/result/REIVA001/667630?src=19" "Project Coordnitor" "REI Systems" "Sterling, VA" "2016-10-18"
"8" 9 1 9 "http://www.dice.com/job/result/10317233/726982?src=19" "Business Product Analyst" "Teamrecruiter.com" "Detroit, MI" "2016-10-06"
"9" 9 1 9 "http://www.dice.com/job/result/10230006/700965?src=19" "SuccessFactors LMS, Learning, Performance Goals, Employee Central Administrator" "Cross Solutions" "Arlington, VA" "2016-10-10"
